0,1
-9489.732197247406,303.5066880754858
4088.6259177889074,-1569.6053816599308
1447.9208453205426,-430.5382310243648
-798.3635292207659,-1077.3371224651578
-5357.344916151004,661.0850253594829
5440.482852539683,-1705.7783805120616
23268.83775315962,-322.06792327978985
-6621.7456318071945,14.613470021268531
3641.040496613655,1197.8106241625749
-6053.290608421787,-76.1657287847602
-8980.154694646904,1026.0118692518947
-2370.136003184714,1803.3186539618816
5537.266076179337,-1715.5274158056861
-5980.335278747625,723.8390303958422
-1883.099550237006,-462.7120103514504
1665.1246949532901,-452.41718980358996
-7741.479329534757,2344.3758762399325
-8622.620217642261,216.162200847661
-7162.160861073386,69.04968257675922
-4166.117372319035,-926.0860170039775
9224.730827280733,3089.3525703128507
-257.7360161761416,-659.9540011987469
18536.835045312528,154.5883218650765
19735.31513787019,33.865009210016325
-10654.570494724268,420.8412306403749
-3058.872656718921,1872.6953054450505
3647.0405553304217,-1525.1243646718335
19105.277438317644,97.32889491622123
-4980.187057541529,-184.2598768120227
4768.243361282861,-764.9954351609962
-7039.340492819556,2273.649246211512
-8137.375791822416,167.28339128998022
-1480.7105225465348,-1008.6041316128745
-3018.6759979200174,-1041.6681751430178
17930.314337890497,215.68333374556468
-1605.2566739595702,1726.2720822198055
-5462.907974604711,-795.4599079693752
674.3684065183637,-352.61802396505334
-5438.506194633933,669.2604567568413
-8102.119242939763,-529.6112128543252
3880.16085999814,-1548.606596888937
216.30233317499128,1542.785833009898
-196.9076182271022,1584.4086248192755
-7579.921791995388,111.1308285711028
-357.68202436990913,1600.6034579538577
-2576.5284900156457,-1086.2058733014696
-4529.467916540375,-229.66094258265645
-2584.8632802591464,-392.0231369834454
504.8153611018122,1513.723662757349
-4604.390591199725,-461.6775207797998
-4018.8625650158347,-940.919100204716
-7851.790135029263,-134.5658785913818
-3997.5902719286396,1967.252669892767
-3645.466410084702,-318.70674812824643
-1484.86260388201,271.00857109774745
754.6667776975064,-761.9337801996302
-1180.9670019560974,-566.9565914205773
-2374.888946000454,1803.7974474881657
1472.8695966865243,-433.0512948887707
5123.902895366015,-1673.8892287233716
-9546.345696132865,309.20944422195356
10829.633632901761,473.7012670032351
12161.692753510899,339.52252265720415
1709.1369659643049,-456.85058893071835
4820.329782900476,-770.2420903183616
-2412.440960687261,-682.4734218722035
1172.3264267098816,1446.4850720294844
21485.257448634708,1854.345646710281
2871.3877550317247,-1446.992524101487
-1293.9759473019203,-795.1367646750624
729.8453912590879,-759.4334953545841
-6094.961431049774,-38.449740015993946
-3886.296469224401,1956.0420349216902
-2017.873840366375,-482.6547063706348
4466.434600131587,1114.6684488143976
-8639.827177209314,-475.44773608779116
-4022.1339635613185,-247.2463089917072
-182.19230045877015,-667.5635159971094
-508.53830182250994,172.6630308760456
-6892.643889061209,-231.18098111074877
10771.02293040405,936.8412531080417
-1951.3990580148136,-728.9143029682149
-6507.854299002538,-30.377428181221227
22170.503755226862,1785.3205231412992
-314.2135746702564,-1126.1057414873026
-4803.065104100324,-861.9260787731241
-7192.631668492552,72.11898949857434
-2733.504083625106,-377.05049753374914
-3017.683986265963,-348.4249271801921
-4524.1009026358315,-469.76515964305275
20.612574099781135,-927.5557429405046
-6663.832655372131,18.852882381520896
-5151.936635025365,-826.7841017832063
2162.7036921107683,-502.53852449189475
4298.305203492005,-1118.8856765236455
-1092.9164036182724,-815.3895231093118
-821.1353997293933,204.15107317870437
7102.294899124447,-1000.1052108187539
-3281.1102244838316,-355.4084158006951
-5119.265079626564,-409.814095831256
198.8051918095182,101.41210600493537
-2112.931627536437,-712.6431059480567
770.4739684265463,-1003.0895906374374
-4441.537881505086,-238.51813721922562
-191.26637618424286,-666.649453270043
-9515.004304146809,306.0523870869877
-5931.723802086204,-88.41122286776636
17289.680275983443,280.21467856433685
-1495.9538334207032,-774.7914349326448
3325.5140077832157,-1020.896113534666
547.0852537360682,-741.0239760227377
-7123.406984698537,65.14593431079194
4187.158933729287,-706.4626293414336
-289.71517597402215,-656.7326629019159
-1390.09549206001,1704.5988505005666
17912.05175582129,217.52292904276928
-8611.818649124569,988.9093089238781
4515.346498591081,-1612.5890923278746
11447.307902503753,411.48278180392253
24480.88617797607,-444.1580049882595
-3513.5307912073863,-991.8213152182087
-951.3002351769644,-590.0910377810852
344.69260465005306,1529.8529908664536
-1483.2467903890147,270.8457527961275
1558.450451282468,1407.590694343931
-4634.5906368062715,-185.55339406384323
-8764.203723773779,230.42401191030106
-9146.811322963433,1042.7992697965071
-10314.78994413843,386.6150751160545
6010.766093338551,3413.0963430791585
-2136.343793586872,336.6324389597777
8429.206690842659,1172.7331308826533
9224.84374234006,-1213.9102856306754
24588.3423909601,-454.9821341609515
-3469.357603664497,-336.4462206647304
-10124.917802803488,367.4891343768857
2019.8764740747306,-488.15146184284754
-2192.333671223883,-431.5627509106265
-8215.947322738595,-97.88422807933877
-8116.3820258412325,165.1687100042349
