0,1
-5693.944467435389,-105.05761626645867
6216.272769134473,-1267.6935319713805
2764.110668735729,-1699.6127025771566
-2459.832923215499,1703.046212608105
-8764.905201959627,1066.107829543069
-9689.19506591127,1184.9600694038227
-1717.373855281297,-650.019485759964
-1435.6700506634256,-926.5629436816026
-632.0665212173669,-1029.8964241849114
-1042.8911974107384,-736.749544502218
1686.35171196234,-1087.696148533781
377.4785098434456,-1159.7112009635205
-4777.411865319965,-496.85655025709474
8917.78932037021,2701.7620931238184
9139.100366198994,670.2474431357487
-4758.528351796193,-499.28479044744176
-1013.278006246408,-740.5573793415565
-4899.495989870357,2016.7565066015584
-4016.009708179069,-320.81907753208515
-1818.044969306439,-637.0743739694005
-2240.2756420216588,227.12176922654035
6924.708858080954,-1358.789651407972
1358.3134898939177,1212.0800666505575
-2196.3915321761756,-554.7994341399248
1096.7065593741875,-1011.8750642813399
4011.21002158944,-1386.6439693097961
-3109.275317398536,-437.41394941927194
-2536.38055090788,-544.705303049761
-1593.35209039291,143.93539611066404
-769.5964814108097,38.01061798364464
-3337.3954520656657,-1103.612448490448
9248.080422549987,-1657.5462511821434
-1598.743571413659,-665.2737379855743
5421.820333085833,3151.300180651744
1250.9147674999624,1225.8902652463448
-4377.764217586147,-274.3020070635962
113.49171770021812,-75.54346597757177
4267.315274129154,838.018717461622
-5515.915394386191,-401.8941324327091
8168.18916687459,2798.1514587935794
22111.92655788224,1005.1603925467377
9041.552548171769,682.7909982074187
4286.773818670653,-1895.408345143165
789.0437837212885,-569.8194448246586
-1583.8741256227754,142.71664453708635
17997.294527561313,-468.8060290025073
1049.1392677071626,-603.2646058487265
10049.48205417778,-1760.5966387346514
-1180.994224597089,1538.6034788564016
-10473.905667221481,509.58591365710396
-2085.7762813694867,-569.0231781171232
-855.0872710944712,-1001.2186727696421
-8966.82960431151,-379.7374291509421
-1221.2656707840588,96.08965579232577
-9167.986453608306,1117.9390119100071
4983.826572376046,3207.620844454788
-7312.551144074318,2327.0452942271054
-9100.149521126177,332.9379442937891
-1348.5959619993882,-937.759540360578
-5652.733786700004,-110.35685676069471
-2327.4049512098027,-811.8968795822631
