Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Renda_Bruta_€
2020,9,Sant Andreu,61,la Sagrera,57,17321
2020,9,Sant Andreu,61,la Sagrera,58,20744
2020,9,Sant Andreu,61,la Sagrera,59,18602
2020,9,Sant Andreu,61,la Sagrera,60,19089
2020,9,Sant Andreu,61,la Sagrera,61,21586
2020,9,Sant Andreu,61,la Sagrera,62,18670
2020,9,Sant Andreu,61,la Sagrera,63,21885
2020,9,Sant Andreu,61,la Sagrera,64,20949
2020,9,Sant Andreu,61,la Sagrera,65,18439
2020,9,Sant Andreu,61,la Sagrera,66,20800
2020,9,Sant Andreu,61,la Sagrera,67,17257
2020,9,Sant Andreu,61,la Sagrera,68,20290
2020,9,Sant Andreu,61,la Sagrera,69,20969
2020,9,Sant Andreu,61,la Sagrera,70,13731
2020,9,Sant Andreu,61,la Sagrera,71,17624
2020,9,Sant Andreu,61,la Sagrera,72,14539
2020,9,Sant Andreu,61,la Sagrera,73,19221
2020,9,Sant Andreu,62,el Congrés i els Indians,74,17884
2020,9,Sant Andreu,62,el Congrés i els Indians,75,17337
2020,9,Sant Andreu,62,el Congrés i els Indians,76,17754
2020,9,Sant Andreu,62,el Congrés i els Indians,77,18407
2020,9,Sant Andreu,62,el Congrés i els Indians,78,17607
2020,9,Sant Andreu,62,el Congrés i els Indians,79,19891
2020,9,Sant Andreu,62,el Congrés i els Indians,80,18490
2020,9,Sant Andreu,62,el Congrés i els Indians,81,18774
2020,9,Sant Andreu,62,el Congrés i els Indians,82,18396
2020,9,Sant Andreu,63,Navas,83,19933
2020,9,Sant Andreu,63,Navas,84,21688
2020,9,Sant Andreu,63,Navas,85,19734
2020,9,Sant Andreu,63,Navas,86,18706
2020,9,Sant Andreu,63,Navas,87,20820
2020,9,Sant Andreu,63,Navas,88,17892
2020,9,Sant Andreu,63,Navas,89,17882
2020,9,Sant Andreu,63,Navas,90,18694
2020,9,Sant Andreu,63,Navas,91,18976
2020,9,Sant Andreu,63,Navas,92,18865
2020,9,Sant Andreu,63,Navas,93,19073
2020,9,Sant Andreu,63,Navas,94,19042
2020,9,Sant Andreu,63,Navas,95,18835
2020,9,Sant Andreu,61,la Sagrera,156,18178
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,1,17202
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,2,18588
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,3,19428
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,4,19395
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,5,20098
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,6,22169
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,7,26625
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,8,19349
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,9,20183
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,10,18485
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,11,23012
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,12,21453
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,13,19558
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,14,18816
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,15,20253
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,16,21614
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,17,19645
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,18,18425
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,19,20085
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,20,16636
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,21,17831
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,22,19068
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,23,18821
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,24,20698
2020,10,Sant Martí,64,el Camp de l'Arpa del Clot,25,18747
2020,10,Sant Martí,65,el Clot,26,20082
2020,10,Sant Martí,65,el Clot,27,20396
2020,10,Sant Martí,65,el Clot,28,18798
2020,10,Sant Martí,65,el Clot,29,18042
2020,10,Sant Martí,65,el Clot,30,19352
2020,10,Sant Martí,65,el Clot,31,19465
2020,10,Sant Martí,65,el Clot,32,20474
2020,10,Sant Martí,65,el Clot,33,22826
2020,10,Sant Martí,65,el Clot,34,18417
2020,10,Sant Martí,65,el Clot,35,21542
2020,10,Sant Martí,65,el Clot,36,22312
2020,10,Sant Martí,65,el Clot,37,14572
2020,10,Sant Martí,65,el Clot,38,19253
2020,10,Sant Martí,65,el Clot,39,17419
2020,10,Sant Martí,65,el Clot,40,19151
2020,10,Sant Martí,65,el Clot,41,19427
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,42,16995
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,43,18160
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,44,20645
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,45,22793
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,46,23052
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,47,22504
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,48,23691
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,49,21082
2020,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,50,21899
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,51,23420
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,52,31499
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,53,36642
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,54,30211
2020,10,Sant Martí,67,la Vila Olímpica del Poblenou,55,33904
2020,10,Sant Martí,68,el Poblenou,56,17784
2020,10,Sant Martí,68,el Poblenou,57,18378
2020,10,Sant Martí,68,el Poblenou,58,17564
2020,10,Sant Martí,68,el Poblenou,59,21282
2020,10,Sant Martí,68,el Poblenou,60,18244
2020,10,Sant Martí,68,el Poblenou,61,23093
2020,10,Sant Martí,68,el Poblenou,62,22726
2020,10,Sant Martí,68,el Poblenou,63,22167
2020,10,Sant Martí,68,el Poblenou,64,23082
2020,10,Sant Martí,68,el Poblenou,65,22048
2020,10,Sant Martí,68,el Poblenou,66,21839
2020,10,Sant Martí,68,el Poblenou,67,29181
2020,10,Sant Martí,68,el Poblenou,68,24295
2020,10,Sant Martí,68,el Poblenou,69,25182
2020,10,Sant Martí,68,el Poblenou,70,19616
2020,10,Sant Martí,68,el Poblenou,71,22947
2020,10,Sant Martí,68,el Poblenou,72,20001
2020,10,Sant Martí,68,el Poblenou,73,17890
2020,10,Sant Martí,68,el Poblenou,74,18848
2020,10,Sant Martí,68,el Poblenou,75,17759
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,76,23720
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,77,27256
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,78,27104
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,79,22472
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80,35404
2020,10,Sant Martí,70,el Besòs i el Maresme,81,14337
2020,10,Sant Martí,70,el Besòs i el Maresme,82,8627
2020,10,Sant Martí,70,el Besòs i el Maresme,83,7328
2020,10,Sant Martí,70,el Besòs i el Maresme,84,10499
2020,10,Sant Martí,70,el Besòs i el Maresme,85,9282
2020,10,Sant Martí,70,el Besòs i el Maresme,86,11154
2020,10,Sant Martí,70,el Besòs i el Maresme,87,10876
2020,10,Sant Martí,70,el Besòs i el Maresme,88,15528
2020,10,Sant Martí,70,el Besòs i el Maresme,89,11426
2020,10,Sant Martí,70,el Besòs i el Maresme,90,12590
2020,10,Sant Martí,70,el Besòs i el Maresme,91,14463
2020,10,Sant Martí,70,el Besòs i el Maresme,92,18132
2020,10,Sant Martí,70,el Besòs i el Maresme,93,18973
2020,10,Sant Martí,71,Provençals del Poblenou,94,21250
2020,10,Sant Martí,71,Provençals del Poblenou,95,16422
2020,10,Sant Martí,71,Provençals del Poblenou,96,23211
2020,10,Sant Martí,71,Provençals del Poblenou,97,22651
2020,10,Sant Martí,71,Provençals del Poblenou,98,20309
2020,10,Sant Martí,71,Provençals del Poblenou,99,13569
2020,10,Sant Martí,71,Provençals del Poblenou,100,16143
2020,10,Sant Martí,71,Provençals del Poblenou,101,16431
2020,10,Sant Martí,71,Provençals del Poblenou,102,15580
2020,10,Sant Martí,71,Provençals del Poblenou,103,17807
2020,10,Sant Martí,71,Provençals del Poblenou,104,20301
2020,10,Sant Martí,72,Sant Martí de Provençals,105,18546
2020,10,Sant Martí,72,Sant Martí de Provençals,106,17692
2020,10,Sant Martí,72,Sant Martí de Provençals,107,23065
2020,10,Sant Martí,72,Sant Martí de Provençals,108,16829
2020,10,Sant Martí,72,Sant Martí de Provençals,109,15784
2020,10,Sant Martí,72,Sant Martí de Provençals,110,15474
2020,10,Sant Martí,72,Sant Martí de Provençals,111,16512
2020,10,Sant Martí,72,Sant Martí de Provençals,112,21927
2020,10,Sant Martí,72,Sant Martí de Provençals,113,16735
2020,10,Sant Martí,72,Sant Martí de Provençals,114,13971
2020,10,Sant Martí,72,Sant Martí de Provençals,115,15347
2020,10,Sant Martí,72,Sant Martí de Provençals,116,14194
2020,10,Sant Martí,72,Sant Martí de Provençals,117,16469
2020,10,Sant Martí,72,Sant Martí de Provençals,118,21187
2020,10,Sant Martí,72,Sant Martí de Provençals,119,15032
2020,10,Sant Martí,72,Sant Martí de Provençals,120,16534
2020,10,Sant Martí,72,Sant Martí de Provençals,121,15295
2020,10,Sant Martí,72,Sant Martí de Provençals,122,19782
2020,10,Sant Martí,73,la Verneda i la Pau,123,17296
2020,10,Sant Martí,73,la Verneda i la Pau,124,17814
2020,10,Sant Martí,73,la Verneda i la Pau,125,15665
2020,10,Sant Martí,73,la Verneda i la Pau,126,17307
2020,10,Sant Martí,73,la Verneda i la Pau,127,18131
2020,10,Sant Martí,73,la Verneda i la Pau,128,18733
2020,10,Sant Martí,73,la Verneda i la Pau,129,18823
2020,10,Sant Martí,73,la Verneda i la Pau,130,17530
2020,10,Sant Martí,73,la Verneda i la Pau,131,20883
2020,10,Sant Martí,73,la Verneda i la Pau,132,15935
2020,10,Sant Martí,73,la Verneda i la Pau,133,14568
2020,10,Sant Martí,73,la Verneda i la Pau,134,14984
2020,10,Sant Martí,73,la Verneda i la Pau,135,15244
2020,10,Sant Martí,73,la Verneda i la Pau,136,16082
2020,10,Sant Martí,73,la Verneda i la Pau,137,13602
2020,10,Sant Martí,73,la Verneda i la Pau,138,11726
2020,10,Sant Martí,73,la Verneda i la Pau,139,13022
2020,10,Sant Martí,73,la Verneda i la Pau,140,12917
2020,10,Sant Martí,73,la Verneda i la Pau,141,13493
2020,10,Sant Martí,73,la Verneda i la Pau,142,12249
2020,10,Sant Martí,73,la Verneda i la Pau,143,14200
2020,10,Sant Martí,65,el Clot,234,18817
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,235,16144
2020,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,236,16733
2020,10,Sant Martí,71,Provençals del Poblenou,237,15120
