Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Renda_Bruta_,id
2018,8,Nou Barris,50,les Roquetes,65,10563,774
2018,8,Nou Barris,50,les Roquetes,66,9985,775
2018,8,Nou Barris,50,les Roquetes,67,12392,776
2018,8,Nou Barris,50,les Roquetes,68,10789,777
2018,8,Nou Barris,50,les Roquetes,69,11304,778
2018,8,Nou Barris,50,les Roquetes,70,10472,779
2018,8,Nou Barris,50,les Roquetes,71,11807,780
2018,8,Nou Barris,50,les Roquetes,72,13447,781
2018,8,Nou Barris,50,les Roquetes,73,10406,782
2018,8,Nou Barris,50,les Roquetes,74,10694,783
2018,8,Nou Barris,51,Verdun,75,13848,784
2018,8,Nou Barris,51,Verdun,76,13791,785
2018,8,Nou Barris,51,Verdun,77,10493,786
2018,8,Nou Barris,51,Verdun,78,11690,787
2018,8,Nou Barris,51,Verdun,79,11660,788
2018,8,Nou Barris,51,Verdun,80,12781,789
2018,8,Nou Barris,51,Verdun,81,10801,790
2018,8,Nou Barris,51,Verdun,82,12807,791
2018,8,Nou Barris,52,la Prosperitat,83,13415,792
2018,8,Nou Barris,52,la Prosperitat,84,13746,793
2018,8,Nou Barris,52,la Prosperitat,85,12798,794
2018,8,Nou Barris,52,la Prosperitat,86,13706,795
2018,8,Nou Barris,52,la Prosperitat,87,13694,796
2018,8,Nou Barris,52,la Prosperitat,88,12445,797
2018,8,Nou Barris,52,la Prosperitat,89,13177,798
2018,8,Nou Barris,52,la Prosperitat,90,14545,799
2018,8,Nou Barris,52,la Prosperitat,91,13849,800
2018,8,Nou Barris,52,la Prosperitat,92,15101,801
2018,8,Nou Barris,52,la Prosperitat,93,13088,802
2018,8,Nou Barris,52,la Prosperitat,94,14155,803
2018,8,Nou Barris,52,la Prosperitat,95,17842,804
2018,8,Nou Barris,52,la Prosperitat,96,13911,805
2018,8,Nou Barris,52,la Prosperitat,97,13553,806
2018,8,Nou Barris,52,la Prosperitat,98,12382,807
2018,8,Nou Barris,52,la Prosperitat,99,13742,808
2018,8,Nou Barris,52,la Prosperitat,100,13455,809
2018,8,Nou Barris,52,la Prosperitat,101,14050,810
2018,8,Nou Barris,52,la Prosperitat,102,11873,811
2018,8,Nou Barris,53,la Trinitat Nova,103,9449,812
2018,8,Nou Barris,53,la Trinitat Nova,104,10708,813
2018,8,Nou Barris,53,la Trinitat Nova,105,10437,814
2018,8,Nou Barris,53,la Trinitat Nova,106,10117,815
2018,8,Nou Barris,53,la Trinitat Nova,107,10861,816
2018,8,Nou Barris,54,Torre Baró,108,9785,817
2018,8,Nou Barris,54,Torre Baró,109,9567,818
2018,8,Nou Barris,55,Ciutat Meridiana,110,8049,819
2018,8,Nou Barris,55,Ciutat Meridiana,111,9046,820
2018,8,Nou Barris,55,Ciutat Meridiana,112,9152,821
2018,8,Nou Barris,55,Ciutat Meridiana,113,9077,822
2018,8,Nou Barris,55,Ciutat Meridiana,114,9924,823
2018,8,Nou Barris,55,Ciutat Meridiana,115,9614,824
2018,8,Nou Barris,56,Vallbona,116,10553,825
2018,8,Nou Barris,48,la Guineueta,215,17805,826
2018,9,Sant Andreu,57,la Trinitat Vella,1,8420,827
2018,9,Sant Andreu,57,la Trinitat Vella,2,9609,828
2018,9,Sant Andreu,57,la Trinitat Vella,3,10142,829
2018,9,Sant Andreu,57,la Trinitat Vella,4,10956,830
2018,9,Sant Andreu,57,la Trinitat Vella,5,14618,831
2018,9,Sant Andreu,58,Baró de Viver,6,10390,832
2018,9,Sant Andreu,58,Baró de Viver,7,10107,833
2018,9,Sant Andreu,59,el Bon Pastor,8,21803,834
2018,9,Sant Andreu,59,el Bon Pastor,9,15678,835
2018,9,Sant Andreu,59,el Bon Pastor,10,13447,836
2018,9,Sant Andreu,59,el Bon Pastor,11,11854,837
2018,9,Sant Andreu,59,el Bon Pastor,13,10096,838
2018,9,Sant Andreu,59,el Bon Pastor,14,11613,839
2018,9,Sant Andreu,59,el Bon Pastor,15,11857,840
2018,9,Sant Andreu,60,Sant Andreu,16,18475,841
2018,9,Sant Andreu,60,Sant Andreu,17,18612,842
2018,9,Sant Andreu,60,Sant Andreu,18,17487,843
2018,9,Sant Andreu,60,Sant Andreu,19,20716,844
2018,9,Sant Andreu,60,Sant Andreu,20,19304,845
2018,9,Sant Andreu,60,Sant Andreu,21,22211,846
2018,9,Sant Andreu,60,Sant Andreu,22,20797,847
2018,9,Sant Andreu,60,Sant Andreu,23,20181,848
2018,9,Sant Andreu,60,Sant Andreu,24,19212,849
2018,9,Sant Andreu,60,Sant Andreu,25,20042,850
2018,9,Sant Andreu,60,Sant Andreu,26,20135,851
2018,9,Sant Andreu,60,Sant Andreu,27,20662,852
2018,9,Sant Andreu,60,Sant Andreu,28,22921,853
2018,9,Sant Andreu,60,Sant Andreu,29,18487,854
2018,9,Sant Andreu,60,Sant Andreu,30,19830,855
2018,9,Sant Andreu,60,Sant Andreu,31,21052,856
2018,9,Sant Andreu,60,Sant Andreu,32,14820,857
2018,9,Sant Andreu,60,Sant Andreu,33,17210,858
2018,9,Sant Andreu,60,Sant Andreu,34,15777,859
2018,9,Sant Andreu,60,Sant Andreu,35,17602,860
2018,9,Sant Andreu,60,Sant Andreu,36,19076,861
2018,9,Sant Andreu,60,Sant Andreu,37,14799,862
2018,9,Sant Andreu,60,Sant Andreu,38,19839,863
2018,9,Sant Andreu,60,Sant Andreu,39,18918,864
2018,9,Sant Andreu,60,Sant Andreu,40,19603,865
2018,9,Sant Andreu,60,Sant Andreu,41,18633,866
2018,9,Sant Andreu,60,Sant Andreu,42,20641,867
2018,9,Sant Andreu,60,Sant Andreu,43,17345,868
2018,9,Sant Andreu,60,Sant Andreu,44,18937,869
2018,9,Sant Andreu,60,Sant Andreu,45,18952,870
2018,9,Sant Andreu,60,Sant Andreu,46,20053,871
2018,9,Sant Andreu,60,Sant Andreu,47,21298,872
2018,9,Sant Andreu,60,Sant Andreu,48,18290,873
2018,9,Sant Andreu,60,Sant Andreu,49,17655,874
2018,9,Sant Andreu,60,Sant Andreu,50,20682,875
2018,9,Sant Andreu,60,Sant Andreu,51,20088,876
2018,9,Sant Andreu,60,Sant Andreu,52,18773,877
2018,9,Sant Andreu,60,Sant Andreu,53,21838,878
2018,9,Sant Andreu,60,Sant Andreu,54,20323,879
2018,9,Sant Andreu,61,la Sagrera,55,15724,880
2018,9,Sant Andreu,61,la Sagrera,56,18982,881
2018,9,Sant Andreu,61,la Sagrera,57,16207,882
2018,9,Sant Andreu,61,la Sagrera,58,19878,883
2018,9,Sant Andreu,61,la Sagrera,59,17184,884
2018,9,Sant Andreu,61,la Sagrera,60,18405,885
2018,9,Sant Andreu,61,la Sagrera,61,20289,886
2018,9,Sant Andreu,61,la Sagrera,62,16979,887
2018,9,Sant Andreu,61,la Sagrera,63,20572,888
2018,9,Sant Andreu,61,la Sagrera,64,19570,889
2018,9,Sant Andreu,61,la Sagrera,65,17400,890
2018,9,Sant Andreu,61,la Sagrera,66,20018,891
2018,9,Sant Andreu,61,la Sagrera,67,16610,892
2018,9,Sant Andreu,61,la Sagrera,68,19415,893
2018,9,Sant Andreu,61,la Sagrera,69,18278,894
2018,9,Sant Andreu,61,la Sagrera,70,13614,895
2018,9,Sant Andreu,61,la Sagrera,71,16747,896
2018,9,Sant Andreu,61,la Sagrera,72,14009,897
2018,9,Sant Andreu,61,la Sagrera,73,17935,898
2018,9,Sant Andreu,62,el Congrés i els Indians,74,17248,899
2018,9,Sant Andreu,62,el Congrés i els Indians,75,16598,900
2018,9,Sant Andreu,62,el Congrés i els Indians,76,16897,901
2018,9,Sant Andreu,62,el Congrés i els Indians,77,17685,902
2018,9,Sant Andreu,62,el Congrés i els Indians,78,17347,903
2018,9,Sant Andreu,62,el Congrés i els Indians,79,18934,904
2018,9,Sant Andreu,62,el Congrés i els Indians,80,17986,905
2018,9,Sant Andreu,62,el Congrés i els Indians,81,18246,906
2018,9,Sant Andreu,62,el Congrés i els Indians,82,17706,907
2018,9,Sant Andreu,63,Navas,83,18133,908
2018,9,Sant Andreu,63,Navas,84,20712,909
2018,9,Sant Andreu,63,Navas,85,18197,910
2018,9,Sant Andreu,63,Navas,86,18256,911
2018,9,Sant Andreu,63,Navas,87,19535,912
2018,9,Sant Andreu,63,Navas,88,17443,913
2018,9,Sant Andreu,63,Navas,89,17330,914
2018,9,Sant Andreu,63,Navas,90,17616,915
2018,9,Sant Andreu,63,Navas,91,17724,916
2018,9,Sant Andreu,63,Navas,92,18116,917
2018,9,Sant Andreu,63,Navas,93,18422,918
2018,9,Sant Andreu,63,Navas,94,18471,919
2018,9,Sant Andreu,63,Navas,95,17735,920
2018,9,Sant Andreu,61,la Sagrera,156,17359,921
2018,10,Sant Martí,64,Camp de l'Arpa del Clot,1,16518,922
2018,10,Sant Martí,64,Camp de l'Arpa del Clot,2,17502,923
2018,10,Sant Martí,64,Camp de l'Arpa del Clot,3,18367,924
2018,10,Sant Martí,64,Camp de l'Arpa del Clot,4,17905,925
2018,10,Sant Martí,64,Camp de l'Arpa del Clot,5,19256,926
2018,10,Sant Martí,64,Camp de l'Arpa del Clot,6,20372,927
2018,10,Sant Martí,64,Camp de l'Arpa del Clot,7,25193,928
2018,10,Sant Martí,64,Camp de l'Arpa del Clot,8,20655,929
2018,10,Sant Martí,64,Camp de l'Arpa del Clot,9,19725,930
2018,10,Sant Martí,64,Camp de l'Arpa del Clot,10,18294,931
2018,10,Sant Martí,64,Camp de l'Arpa del Clot,11,20896,932
2018,10,Sant Martí,64,Camp de l'Arpa del Clot,12,20292,933
2018,10,Sant Martí,64,Camp de l'Arpa del Clot,13,17935,934
2018,10,Sant Martí,64,Camp de l'Arpa del Clot,14,18823,935
2018,10,Sant Martí,64,Camp de l'Arpa del Clot,15,20148,936
2018,10,Sant Martí,64,Camp de l'Arpa del Clot,16,20846,937
2018,10,Sant Martí,64,Camp de l'Arpa del Clot,17,18806,938
2018,10,Sant Martí,64,Camp de l'Arpa del Clot,18,17176,939
2018,10,Sant Martí,64,Camp de l'Arpa del Clot,19,18579,940
2018,10,Sant Martí,64,Camp de l'Arpa del Clot,20,16460,941
2018,10,Sant Martí,64,Camp de l'Arpa del Clot,21,16823,942
2018,10,Sant Martí,64,Camp de l'Arpa del Clot,22,18353,943
2018,10,Sant Martí,64,Camp de l'Arpa del Clot,23,17497,944
2018,10,Sant Martí,64,Camp de l'Arpa del Clot,24,19378,945
2018,10,Sant Martí,64,Camp de l'Arpa del Clot,25,19143,946
2018,10,Sant Martí,65,el Clot,26,19851,947
2018,10,Sant Martí,65,el Clot,27,19514,948
2018,10,Sant Martí,65,el Clot,28,18233,949
2018,10,Sant Martí,65,el Clot,29,16721,950
2018,10,Sant Martí,65,el Clot,30,18347,951
2018,10,Sant Martí,65,el Clot,31,18290,952
2018,10,Sant Martí,65,el Clot,32,19449,953
2018,10,Sant Martí,65,el Clot,33,21720,954
2018,10,Sant Martí,65,el Clot,34,18289,955
2018,10,Sant Martí,65,el Clot,35,20590,956
2018,10,Sant Martí,65,el Clot,36,21131,957
2018,10,Sant Martí,65,el Clot,37,14629,958
2018,10,Sant Martí,65,el Clot,38,18489,959
2018,10,Sant Martí,65,el Clot,39,16435,960
2018,10,Sant Martí,65,el Clot,40,18455,961
2018,10,Sant Martí,65,el Clot,41,19083,962
2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,42,15637,963
2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,43,16974,964
2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,44,18653,965
2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,45,22121,966
2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,46,22464,967
2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,47,22247,968
2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,48,21472,969
2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,49,20450,970
2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,50,21218,971
2018,10,Sant Martí,67,la Vila Olímpica del Poblenou,51,23095,972
2018,10,Sant Martí,67,la Vila Olímpica del Poblenou,52,30354,973
2018,10,Sant Martí,67,la Vila Olímpica del Poblenou,53,34985,974
2018,10,Sant Martí,67,la Vila Olímpica del Poblenou,54,29613,975
2018,10,Sant Martí,67,la Vila Olímpica del Poblenou,55,34525,976
2018,10,Sant Martí,68,el Poblenou,56,16020,977
2018,10,Sant Martí,68,el Poblenou,57,17293,978
2018,10,Sant Martí,68,el Poblenou,58,17172,979
2018,10,Sant Martí,68,el Poblenou,59,21538,980
2018,10,Sant Martí,68,el Poblenou,60,17309,981
2018,10,Sant Martí,68,el Poblenou,61,22103,982
2018,10,Sant Martí,68,el Poblenou,62,21254,983
2018,10,Sant Martí,68,el Poblenou,63,20320,984
2018,10,Sant Martí,68,el Poblenou,64,20585,985
2018,10,Sant Martí,68,el Poblenou,65,21826,986
2018,10,Sant Martí,68,el Poblenou,66,20649,987
2018,10,Sant Martí,68,el Poblenou,67,27477,988
2018,10,Sant Martí,68,el Poblenou,68,22691,989
2018,10,Sant Martí,68,el Poblenou,69,22918,990
2018,10,Sant Martí,68,el Poblenou,70,17876,991
2018,10,Sant Martí,68,el Poblenou,71,22254,992
2018,10,Sant Martí,68,el Poblenou,72,18742,993
2018,10,Sant Martí,68,el Poblenou,73,16745,994
2018,10,Sant Martí,68,el Poblenou,74,17774,995
2018,10,Sant Martí,68,el Poblenou,75,16982,996
2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,76,21982,997
2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,77,25558,998
2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,78,26039,999
2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,79,22037,1000
2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80,36364,1001
2018,10,Sant Martí,70,el Besòs i el Maresme,81,12560,1002
2018,10,Sant Martí,70,el Besòs i el Maresme,82,7981,1003
2018,10,Sant Martí,70,el Besòs i el Maresme,83,7425,1004
2018,10,Sant Martí,70,el Besòs i el Maresme,84,9777,1005
2018,10,Sant Martí,70,el Besòs i el Maresme,85,8977,1006
2018,10,Sant Martí,70,el Besòs i el Maresme,86,10414,1007
2018,10,Sant Martí,70,el Besòs i el Maresme,87,10651,1008
2018,10,Sant Martí,70,el Besòs i el Maresme,88,14796,1009
2018,10,Sant Martí,70,el Besòs i el Maresme,89,10606,1010
2018,10,Sant Martí,70,el Besòs i el Maresme,90,12183,1011
2018,10,Sant Martí,70,el Besòs i el Maresme,91,13666,1012
2018,10,Sant Martí,70,el Besòs i el Maresme,92,17122,1013
2018,10,Sant Martí,70,el Besòs i el Maresme,93,17883,1014
2018,10,Sant Martí,71,Provençals del Poblenou,94,21140,1015
2018,10,Sant Martí,71,Provençals del Poblenou,95,15306,1016
2018,10,Sant Martí,71,Provençals del Poblenou,96,21275,1017
2018,10,Sant Martí,71,Provençals del Poblenou,97,21400,1018
2018,10,Sant Martí,71,Provençals del Poblenou,98,18636,1019
2018,10,Sant Martí,71,Provençals del Poblenou,99,13365,1020
2018,10,Sant Martí,71,Provençals del Poblenou,100,15471,1021
2018,10,Sant Martí,71,Provençals del Poblenou,101,16284,1022
2018,10,Sant Martí,71,Provençals del Poblenou,102,14556,1023
2018,10,Sant Martí,71,Provençals del Poblenou,103,16892,1024
2018,10,Sant Martí,71,Provençals del Poblenou,104,19699,1025
2018,10,Sant Martí,72,Sant Martí de Provençals,105,17032,1026
2018,10,Sant Martí,72,Sant Martí de Provençals,106,17124,1027
2018,10,Sant Martí,72,Sant Martí de Provençals,107,21649,1028
2018,10,Sant Martí,72,Sant Martí de Provençals,108,15991,1029
2018,10,Sant Martí,72,Sant Martí de Provençals,109,15322,1030
2018,10,Sant Martí,72,Sant Martí de Provençals,110,15112,1031
2018,10,Sant Martí,72,Sant Martí de Provençals,111,16510,1032
2018,10,Sant Martí,72,Sant Martí de Provençals,112,21314,1033
2018,10,Sant Martí,72,Sant Martí de Provençals,113,15607,1034
2018,10,Sant Martí,72,Sant Martí de Provençals,114,13738,1035
2018,10,Sant Martí,72,Sant Martí de Provençals,115,15082,1036
2018,10,Sant Martí,72,Sant Martí de Provençals,116,13776,1037
2018,10,Sant Martí,72,Sant Martí de Provençals,117,15505,1038
2018,10,Sant Martí,72,Sant Martí de Provençals,118,20195,1039
2018,10,Sant Martí,72,Sant Martí de Provençals,119,14511,1040
2018,10,Sant Martí,72,Sant Martí de Provençals,120,15391,1041
2018,10,Sant Martí,72,Sant Martí de Provençals,121,14746,1042
2018,10,Sant Martí,72,Sant Martí de Provençals,122,19396,1043
2018,10,Sant Martí,73,la Verneda i la Pau,123,16154,1044
2018,10,Sant Martí,73,la Verneda i la Pau,124,16309,1045
2018,10,Sant Martí,73,la Verneda i la Pau,125,14963,1046
2018,10,Sant Martí,73,la Verneda i la Pau,126,16725,1047
2018,10,Sant Martí,73,la Verneda i la Pau,127,17054,1048
2018,10,Sant Martí,73,la Verneda i la Pau,128,17921,1049
2018,10,Sant Martí,73,la Verneda i la Pau,129,17669,1050
2018,10,Sant Martí,73,la Verneda i la Pau,130,16431,1051
2018,10,Sant Martí,73,la Verneda i la Pau,131,19263,1052
2018,10,Sant Martí,73,la Verneda i la Pau,132,14944,1053
2018,10,Sant Martí,73,la Verneda i la Pau,133,14237,1054
2018,10,Sant Martí,73,la Verneda i la Pau,134,14324,1055
2018,10,Sant Martí,73,la Verneda i la Pau,135,14294,1056
2018,10,Sant Martí,73,la Verneda i la Pau,136,14882,1057
2018,10,Sant Martí,73,la Verneda i la Pau,137,12734,1058
2018,10,Sant Martí,73,la Verneda i la Pau,138,11685,1059
2018,10,Sant Martí,73,la Verneda i la Pau,139,12714,1060
2018,10,Sant Martí,73,la Verneda i la Pau,140,12323,1061
2018,10,Sant Martí,73,la Verneda i la Pau,141,13465,1062
2018,10,Sant Martí,73,la Verneda i la Pau,142,11415,1063
2018,10,Sant Martí,73,la Verneda i la Pau,143,13247,1064
2018,10,Sant Martí,65,el Clot,234,17690,1065
2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,235,14873,1066
2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,236,16173,1067
2018,10,Sant Martí,71,Provençals del Poblenou,237,14209,1068
2020,1,Ciutat Vella,1,el Raval,1,12798,1069
2020,1,Ciutat Vella,1,el Raval,2,9727,1070
2020,1,Ciutat Vella,1,el Raval,3,9932,1071
2020,1,Ciutat Vella,1,el Raval,4,12318,1072
2020,1,Ciutat Vella,1,el Raval,5,10575,1073
2020,1,Ciutat Vella,1,el Raval,6,11704,1074
2020,1,Ciutat Vella,1,el Raval,7,10806,1075
2020,1,Ciutat Vella,1,el Raval,8,8167,1076
2020,1,Ciutat Vella,1,el Raval,9,11322,1077
2020,1,Ciutat Vella,1,el Raval,10,8760,1078
2020,1,Ciutat Vella,1,el Raval,11,8504,1079
2020,1,Ciutat Vella,1,el Raval,12,11393,1080
2020,1,Ciutat Vella,1,el Raval,13,11647,1081
2020,1,Ciutat Vella,1,el Raval,14,10589,1082
2020,1,Ciutat Vella,1,el Raval,15,11120,1083
2020,1,Ciutat Vella,1,el Raval,16,10376,1084
2020,1,Ciutat Vella,1,el Raval,17,10122,1085
2020,1,Ciutat Vella,1,el Raval,18,10304,1086
2020,1,Ciutat Vella,1,el Raval,19,10638,1087
2020,1,Ciutat Vella,1,el Raval,20,16956,1088
2020,1,Ciutat Vella,1,el Raval,21,16697,1089
2020,1,Ciutat Vella,2,el Barri Gòtic,22,21291,1090
2020,1,Ciutat Vella,2,el Barri Gòtic,23,18022,1091
2020,1,Ciutat Vella,2,el Barri Gòtic,25,15885,1092
2020,1,Ciutat Vella,2,el Barri Gòtic,26,17626,1093
2020,1,Ciutat Vella,2,el Barri Gòtic,27,15405,1094
2020,1,Ciutat Vella,2,el Barri Gòtic,28,14931,1095
2020,1,Ciutat Vella,2,el Barri Gòtic,29,11909,1096
2020,1,Ciutat Vella,2,el Barri Gòtic,30,13381,1097
2020,1,Ciutat Vella,2,el Barri Gòtic,31,13160,1098
2020,1,Ciutat Vella,3,la Barceloneta,32,17136,1099
2020,1,Ciutat Vella,3,la Barceloneta,33,13517,1100
2020,1,Ciutat Vella,3,la Barceloneta,34,14623,1101
2020,1,Ciutat Vella,3,la Barceloneta,35,14277,1102
2020,1,Ciutat Vella,3,la Barceloneta,36,15748,1103
2020,1,Ciutat Vella,3,la Barceloneta,37,14810,1104
2020,1,Ciutat Vella,3,la Barceloneta,38,13400,1105
2020,1,Ciutat Vella,3,la Barceloneta,39,14393,1106
2020,1,Ciutat Vella,3,la Barceloneta,40,15843,1107
2020,1,Ciutat Vella,3,la Barceloneta,41,13073,1108
2020,1,Ciutat Vella,3,la Barceloneta,42,15360,1109
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,22011,1110
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,20380,1111
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,16858,1112
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,16101,1113
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,15640,1114
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,11704,1115
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,15678,1116
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,15610,1117
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,13422,1118
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,22260,1119
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,14041,1120
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,15801,1121
2020,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,20034,1122
2020,2,L'Eixample,5,el Fort Pienc,1,21969,1123
2020,2,L'Eixample,5,el Fort Pienc,2,21581,1124
2020,2,L'Eixample,5,el Fort Pienc,3,24043,1125
2020,2,L'Eixample,5,el Fort Pienc,4,17893,1126
2020,2,L'Eixample,5,el Fort Pienc,5,23536,1127
2020,2,L'Eixample,5,el Fort Pienc,6,24792,1128
2020,2,L'Eixample,5,el Fort Pienc,7,26133,1129
2020,2,L'Eixample,5,el Fort Pienc,8,24301,1130
2020,2,L'Eixample,5,el Fort Pienc,9,22520,1131
2020,2,L'Eixample,5,el Fort Pienc,10,21240,1132
2020,2,L'Eixample,5,el Fort Pienc,11,22708,1133
2020,2,L'Eixample,5,el Fort Pienc,12,17894,1134
2020,2,L'Eixample,5,el Fort Pienc,13,18612,1135
2020,2,L'Eixample,5,el Fort Pienc,14,17881,1136
2020,2,L'Eixample,5,el Fort Pienc,15,18903,1137
2020,2,L'Eixample,5,el Fort Pienc,16,23529,1138
2020,2,L'Eixample,5,el Fort Pienc,17,24630,1139
2020,2,L'Eixample,5,el Fort Pienc,18,23553,1140
2020,2,L'Eixample,5,el Fort Pienc,19,21551,1141
2020,2,L'Eixample,5,el Fort Pienc,20,19639,1142
2020,2,L'Eixample,6,la Sagrada Família,21,19969,1143
2020,2,L'Eixample,6,la Sagrada Família,22,20976,1144
2020,2,L'Eixample,6,la Sagrada Família,23,21845,1145
2020,2,L'Eixample,6,la Sagrada Família,24,20123,1146
2020,2,L'Eixample,6,la Sagrada Família,25,19236,1147
2020,2,L'Eixample,6,la Sagrada Família,26,21055,1148
2020,2,L'Eixample,6,la Sagrada Família,27,21524,1149
2020,2,L'Eixample,6,la Sagrada Família,28,21506,1150
2020,2,L'Eixample,6,la Sagrada Família,29,21564,1151
2020,2,L'Eixample,6,la Sagrada Família,30,16772,1152
2020,2,L'Eixample,6,la Sagrada Família,31,23859,1153
2020,2,L'Eixample,6,la Sagrada Família,32,22866,1154
2020,2,L'Eixample,6,la Sagrada Família,33,20592,1155
2020,2,L'Eixample,6,la Sagrada Família,34,19904,1156
2020,2,L'Eixample,6,la Sagrada Família,35,23141,1157
2020,2,L'Eixample,6,la Sagrada Família,36,24047,1158
2020,2,L'Eixample,6,la Sagrada Família,37,25195,1159
2020,2,L'Eixample,6,la Sagrada Família,38,24265,1160
2020,2,L'Eixample,6,la Sagrada Família,39,21398,1161
2020,2,L'Eixample,6,la Sagrada Família,40,18705,1162
2020,2,L'Eixample,6,la Sagrada Família,41,20814,1163
2020,2,L'Eixample,6,la Sagrada Família,42,26140,1164
2020,2,L'Eixample,6,la Sagrada Família,43,22815,1165
2020,2,L'Eixample,6,la Sagrada Família,44,19148,1166
2020,2,L'Eixample,6,la Sagrada Família,45,23600,1167
2020,2,L'Eixample,6,la Sagrada Família,46,19438,1168
2020,2,L'Eixample,6,la Sagrada Família,47,20660,1169
2020,2,L'Eixample,6,la Sagrada Família,48,21727,1170
2020,2,L'Eixample,6,la Sagrada Família,49,19108,1171
2020,2,L'Eixample,6,la Sagrada Família,50,21063,1172
2020,2,L'Eixample,6,la Sagrada Família,51,19007,1173
2020,2,L'Eixample,6,la Sagrada Família,52,22124,1174
2020,2,L'Eixample,6,la Sagrada Família,53,23621,1175
2020,2,L'Eixample,6,la Sagrada Família,54,22814,1176
2020,2,L'Eixample,7,la Dreta de l'Eixample,55,23545,1177
2020,2,L'Eixample,7,la Dreta de l'Eixample,56,23900,1178
2020,2,L'Eixample,7,la Dreta de l'Eixample,57,30532,1179
2020,2,L'Eixample,7,la Dreta de l'Eixample,58,29899,1180
2020,2,L'Eixample,7,la Dreta de l'Eixample,59,29378,1181
2020,2,L'Eixample,7,la Dreta de l'Eixample,60,25170,1182
2020,2,L'Eixample,7,la Dreta de l'Eixample,61,23245,1183
2020,2,L'Eixample,7,la Dreta de l'Eixample,62,28183,1184
2020,2,L'Eixample,7,la Dreta de l'Eixample,63,35098,1185
2020,2,L'Eixample,7,la Dreta de l'Eixample,64,32284,1186
2020,2,L'Eixample,7,la Dreta de l'Eixample,65,26478,1187
2020,2,L'Eixample,7,la Dreta de l'Eixample,66,25287,1188
2020,2,L'Eixample,7,la Dreta de l'Eixample,67,22433,1189
2020,2,L'Eixample,7,la Dreta de l'Eixample,68,22765,1190
2020,2,L'Eixample,7,la Dreta de l'Eixample,69,27516,1191
2020,2,L'Eixample,7,la Dreta de l'Eixample,70,28737,1192
2020,2,L'Eixample,7,la Dreta de l'Eixample,71,29564,1193
2020,2,L'Eixample,7,la Dreta de l'Eixample,72,33394,1194
2020,2,L'Eixample,7,la Dreta de l'Eixample,73,28779,1195
2020,2,L'Eixample,7,la Dreta de l'Eixample,74,28270,1196
2020,2,L'Eixample,7,la Dreta de l'Eixample,75,26814,1197
2020,2,L'Eixample,7,la Dreta de l'Eixample,76,31350,1198
2020,2,L'Eixample,7,la Dreta de l'Eixample,77,27151,1199
2020,2,L'Eixample,7,la Dreta de l'Eixample,78,32833,1200
2020,2,L'Eixample,7,la Dreta de l'Eixample,79,36834,1201
2020,2,L'Eixample,7,la Dreta de l'Eixample,80,32682,1202
2020,2,L'Eixample,7,la Dreta de l'Eixample,81,33900,1203
2020,2,L'Eixample,7,la Dreta de l'Eixample,82,30542,1204
2020,2,L'Eixample,7,la Dreta de l'Eixample,83,36955,1205
2020,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,84,26681,1206
2020,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,85,28922,1207
2020,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,86,30443,1208
